,X1,X2,X3,X4,X5,X6,X7,X8,avg1,date_txt,yr,mon,day,date,avg_sm,avg_sm2,r0_t,r0_t_sm
142,0.003397,0.002947996,0.002899821,0.002938707,0.003051426,0.003280054,0.003051577,0.003202761,0.003096168,20201202,2020,12,141,12/2/2020,0.004796529,0.011333834,3.7304557,3.275654224
143,0.002936202,0.002744008,0.002844224,0.002671122,0.002519917,0.002155639,0.002547538,0.002522484,0.002617642,20201203,2020,12,142,12/3/2020,0.004847504,0.011268176,3.9294779,3.251359868
144,0.002150914,0.002483018,0.003336395,0.00370413,0.003902262,0.004150289,0.004375402,0.005259299,0.003670214,20201204,2020,12,143,12/4/2020,0.004842057,0.011030952,3.518600735,3.253225485
145,0.005207379,0.004999436,0.005112897,0.005114771,0.004476838,0.004180105,0.004455485,0.003988184,0.004691887,20201205,2020,12,144,12/5/2020,0.004796529,0.011030952,3.203650065,3.264830587
146,0.00360811,0.003236215,0.002984923,0.002822034,0.002497389,0.002218663,0.002172598,0.002224093,0.002720503,20201206,2020,12,145,12/6/2020,0.004708517,0.012760979,3.88485062,3.297742498
147,0.002208785,0.002202455,0.002228682,0.002303576,0.00240296,0.002444447,0.002372061,0.002349101,0.002314008,20201207,2020,12,146,12/7/2020,0.004380146,0.012800598,4.067470871,3.393526984
148,0.002182149,0.002061924,0.002237891,0.002300486,0.002272835,0.00210842,0.002140683,0.002151515,0.002181988,20201208,2020,12,147,12/8/2020,0.004311469,0.012775003,4.130508529,3.423425059
149,0.002111082,0.002202706,0.002391844,0.002664234,0.002770369,0.002733458,0.002925554,0.003240512,0.00262997,20201209,2020,12,148,12/9/2020,0.004223623,0.012882394,3.924073989,3.456967044
150,0.003244891,0.003281866,0.003551154,0.003736715,0.003723936,0.003558979,0.003597673,0.003503697,0.003524864,20201210,2020,12,149,12/10/2020,0.003911888,0.012998595,3.569655958,3.527544399
151,0.0034251,0.003350788,0.003353337,0.003479947,0.003559342,0.004083486,0.005295655,0.005591032,0.004017336,20201211,2020,12,150,12/11/2020,0.003766595,0.012959164,3.403289394,3.564676993
152,0.005710056,0.00577898,0.006354485,0.007253294,0.007531487,0.00742555,0.008474395,0.009136654,0.007208113,20201212,2020,12,151,12/12/2020,0.003949036,0.013296096,2.679034941,3.526458921
153,0.006128897,0.006588608,0.007186367,0.007424481,0.007223826,0.006720272,0.006355817,0.00538587,0.006626767,20201213,2020,12,152,12/13/2020,0.004225952,0.013150658,2.775050879,3.448085991
154,0.004379434,0.003617909,0.003178335,0.002890566,0.002807137,0.003231904,0.003681929,0.003663805,0.003431377,20201214,2020,12,153,12/14/2020,0.004014525,0.013026494,3.603397157,3.504207979
155,0.003487815,0.00265611,0.002197614,0.002230758,0.002156033,0.001926036,0.001784641,0.001788095,0.002278388,20201215,2020,12,154,12/15/2020,0.003643516,0.013136443,4.08429309,3.607414988
156,0.001484839,0.001465128,0.001327873,0.001301442,0.001453151,0.001455968,0.001677899,0.001980862,0.001518395,20201216,2020,12,155,12/16/2020,0.003530818,0.013106333,4.477693554,3.66078912
157,0.002369973,0.002682373,0.003047353,0.003445313,0.002837999,0.002201866,0.002117446,0.002235492,0.002617227,20201217,2020,12,156,12/17/2020,0.003530788,0.013053776,3.929660034,3.66080213
158,0.001956136,0.001652855,0.001537058,0.00137055,0.000980048,0.001046979,0.001546542,0.001669615,0.001469973,20201218,2020,12,157,12/18/2020,0.003373628,0.013041208,4.505138849,3.731269138
159,0.001397717,0.001376967,0.001206483,0.001262738,0.00124324,0.001200292,0.001582305,0.001688692,0.001369804,20201219,2020,12,158,12/19/2020,0.003136337,0.012998595,4.562882246,3.828357151
160,0.00162855,0.001762428,0.001879918,0.001856594,0.001906123,0.002301421,0.003044554,0.003728329,0.00226349,20201220,2020,12,159,12/20/2020,0.003103693,0.012959164,4.091369395,3.843108492
161,0.004120532,0.004244433,0.004077426,0.003652653,0.003465254,0.003574008,0.004143727,0.00417522,0.003931657,20201221,2020,12,160,12/21/2020,0.003219239,0.013296096,3.430910631,3.797639903
162,0.004013711,0.003928029,0.004114783,0.004127228,0.00391721,0.003721015,0.003901,0.00358561,0.003913573,20201222,2020,12,161,12/22/2020,0.003342924,0.013150658,3.436809486,3.748089972
163,0.003387258,0.003012344,0.002580347,0.002453248,0.002406622,0.002408394,0.002636319,0.002874425,0.00271987,20201223,2020,12,162,12/23/2020,0.003349345,0.013026494,3.885122176,3.745307699
164,0.003169647,0.003676487,0.004534781,0.005143881,0.005904529,0.006490143,0.007446434,0.008173117,0.005567377,20201224,2020,12,163,12/24/2020,0.003495239,0.013136443,2.986279597,3.703637959
165,0.008703182,0.00936564,0.010293088,0.010628589,0.010967702,0.006714242,0.005316642,0.003710552,0.008212455,20201225,2020,12,164,12/25/2020,0.00379489,0.013037613,2.540332582,3.641998187
166,0.003184502,0.00268514,0.00230473,0.001840456,0.001704453,0.001719412,0.001775572,0.00185012,0.002133048,20201226,2020,12,165,12/26/2020,0.003432386,0.012721016,4.154361812,3.747378678
167,0.001820786,0.001802341,0.001794669,0.00180176,0.001822567,0.001766264,0.001887343,0.002045019,0.001842594,20201227,2020,12,166,12/27/2020,0.003090659,0.012656044,4.301527281,3.856412706
168,0.002105167,0.00231798,0.002571303,0.002981238,0.004046355,0.00441093,0.004680191,0.004554609,0.003458472,20201228,2020,12,167,12/28/2020,0.003092594,0.012585816,3.5935443,3.855708931
169,0.00438238,0.003470641,0.002826453,0.002509415,0.002034026,0.00191174,0.001687485,0.00167377,0.002561989,20201229,2020,12,168,12/29/2020,0.003112852,0.012760979,3.954062539,3.846406749
170,0.001672166,0.001717727,0.001792139,0.001588913,0.001530889,0.002051569,0.002529571,0.002739507,0.00195281,20201230,2020,12,169,12/30/2020,0.003143881,0.012800598,4.244535671,3.829752614
171,0.002987636,0.003642982,0.004230495,0.005408569,0.004936801,0.003929178,0.003296233,0.002844972,0.003909608,20201231,2020,12,170,12/31/2020,0.003236194,0.012775003,3.438106199,3.794641626
172,0.009100975,0.009791435,0.011426874,0.012191588,0.012223355,0.011868408,0.011700884,0.011346329,0.011206231,20200901,2020,9,171,9/1/2020,0.003931641,0.012718084,2.273445062,3.635234927
173,0.011671042,0.012145945,0.012744369,0.013474195,0.014338856,0.015526887,0.014801324,0.015351538,0.013756769,20200902,2020,9,172,9/2/2020,0.004816424,0.012718084,2.15306355,3.46310502
174,0.016409047,0.017145092,0.017258827,0.016718064,0.014006346,0.011481233,0.008708932,0.010160906,0.013986056,20200903,2020,9,173,9/3/2020,0.005653751,0.010858205,2.145284017,3.324098922
175,0.012969426,0.016648447,0.016533149,0.013978624,0.012731624,0.012572696,0.011431873,0.009467652,0.013291686,20200904,2020,9,174,9/4/2020,0.006322324,0.011333834,2.170146458,3.234044338
176,0.00765775,0.006646315,0.007309467,0.006779823,0.006472841,0.005753168,0.005473901,0.005855392,0.006493582,20200905,2020,9,175,9/5/2020,0.00650661,0.011268176,2.79889406,3.18847895
177,0.006542949,0.007008562,0.007010838,0.00717762,0.007474136,0.007306752,0.007532838,0.008461023,0.00731434,20200906,2020,9,176,9/6/2020,0.006834787,0.011030952,2.662821636,3.101171769
178,0.009685855,0.009949355,0.00992161,0.010322588,0.010542409,0.008922627,0.008295164,0.009017542,0.009582144,20200907,2020,9,177,9/7/2020,0.007121556,0.011030952,2.395670006,3.05898537
179,0.011158497,0.012092037,0.012213347,0.012290123,0.012196043,0.00940951,0.007622405,0.00666417,0.010455766,20200908,2020,9,178,9/8/2020,0.007281792,0.012760979,2.324352663,3.043558232
180,0.008433197,0.008641018,0.00872406,0.009500192,0.010246255,0.010473575,0.008571058,0.009077938,0.009208412,20200909,2020,9,179,9/9/2020,0.007787176,0.012800598,2.430783047,2.920445464
181,0.011997403,0.013625697,0.014743247,0.015409963,0.015897982,0.0161885,0.016485237,0.015913825,0.015032732,20200910,2020,9,180,9/10/2020,0.008729328,0.012718084,2.114499649,2.764229204
182,0.015692977,0.015446727,0.015368088,0.01306386,0.011202167,0.01066781,0.009889184,0.008987108,0.01253974,20200911,2020,9,181,9/11/2020,0.00937799,0.00937799,2.201890875,2.664825388
183,0.007136492,0.006799142,0.008240392,0.007958596,0.006970803,0.00638573,0.006126045,0.006625729,0.007030366,20200912,2020,9,182,9/12/2020,0.00969716,0.00969716,2.707056053,2.575753496
184,0.007482493,0.008282135,0.008900858,0.009587901,0.010361913,0.010015202,0.010137969,0.010727266,0.009436967,20200913,2020,9,183,9/13/2020,0.010231743,0.010231743,2.408956277,2.444640682
185,0.011895755,0.012687306,0.013324101,0.01236479,0.009755612,0.008359313,0.007326279,0.006567077,0.010285029,20200914,2020,9,184,9/14/2020,0.01068713,0.01068713,2.33719929,2.366004475
186,0.006104571,0.0051347,0.004836207,0.004598841,0.004737961,0.004695266,0.004399235,0.004581251,0.004886004,20200915,2020,9,185,9/15/2020,0.010235685,0.010235685,3.151651546,2.428733509
187,0.005438078,0.006405755,0.007116169,0.007461776,0.007565374,0.007310981,0.007613672,0.008439298,0.007168888,20200916,2020,9,186,9/16/2020,0.009765122,0.010858205,2.685121532,2.466737651
188,0.009185126,0.009291224,0.00962582,0.009546701,0.009421798,0.008565488,0.00888784,0.009884208,0.009301026,20200917,2020,9,187,9/17/2020,0.009430477,0.011333834,2.421801514,2.486488901
189,0.010502714,0.01028608,0.010181443,0.009644142,0.008527404,0.00834274,0.007458746,0.005868154,0.008851428,20200918,2020,9,188,9/18/2020,0.009113316,0.011268176,2.467228494,2.507709046
190,0.004134651,0.003932204,0.003564579,0.003266308,0.003168239,0.002846471,0.002541275,0.002518957,0.003246585,20200919,2020,9,189,9/19/2020,0.008881388,0.011030952,3.672241223,2.570090986
191,0.002691165,0.002897872,0.003051663,0.003056103,0.002928831,0.002863473,0.002537418,0.002487,0.002814191,20200920,2020,9,190,9/20/2020,0.008559948,0.011030952,3.845101997,2.654539583
192,0.002517659,0.002813215,0.003268059,0.003297857,0.003232373,0.003145533,0.002671092,0.002468659,0.002926806,20200921,2020,9,191,9/21/2020,0.008084567,0.012760979,3.798431086,2.754736803
193,0.002508728,0.002679473,0.003485426,0.003416075,0.00338315,0.003608092,0.003026317,0.003226521,0.003166723,20200922,2020,9,192,9/22/2020,0.007563921,0.01068713,3.702901528,2.853204579
194,0.004037866,0.005245424,0.005521268,0.00601634,0.006871122,0.007502014,0.007710379,0.007579279,0.006310461,20200923,2020,9,193,9/23/2020,0.007356925,0.010235685,2.832878903,2.881925712
195,0.007692201,0.007912604,0.007246055,0.006940832,0.008858211,0.008262563,0.007707256,0.007799491,0.007802402,20200924,2020,9,194,9/24/2020,0.006840473,0.009765122,2.593164538,2.916116061
196,0.007897286,0.007806591,0.008231934,0.008710179,0.008835189,0.008901907,0.008648551,0.008797957,0.008478699,20200925,2020,9,195,9/25/2020,0.006550398,0.009430477,2.508575755,2.938022124
197,0.008832329,0.008624249,0.008628164,0.009300683,0.009424789,0.010190175,0.010184349,0.011412246,0.009574623,20200926,2020,9,196,9/26/2020,0.006732131,0.009113316,2.396347568,2.915828661
198,0.012431606,0.012116333,0.012368671,0.013652151,0.013894531,0.0130138,0.01238477,0.013468659,0.012916315,20200927,2020,9,197,9/27/2020,0.006980656,0.008881388,2.185314908,2.899854277
199,0.014279304,0.014938869,0.014427675,0.013540464,0.013054065,0.013149879,0.011898241,0.011996401,0.013410612,20200928,2020,9,198,9/28/2020,0.007203912,0.008559948,2.165604756,2.887597525
200,0.012160047,0.011738637,0.011585126,0.011798779,0.012513916,0.012721546,0.013056288,0.013107011,0.012335169,20200929,2020,9,199,9/29/2020,0.007735995,0.008084567,2.211508963,2.820444483
201,0.004264287,0.00400056,0.003200789,0.003029685,0.002770963,0.002733769,0.002460022,0.002678685,0.003142345,20200101,2020,1,200,1/1/2020,0.007448385,0.007448385,3.712371938,2.893819512
202,0.002528241,0.002221467,0.002160412,0.002303831,0.002813549,0.003188514,0.003645856,0.00368948,0.002818919,20200102,2020,1,201,1/2/2020,0.006985377,0.006985377,3.84311847,2.995342152
203,0.004018565,0.004272659,0.004663155,0.004995393,0.00528605,0.0055359,0.005903093,0.0061247,0.005099939,20200103,2020,1,202,1/3/2020,0.006717413,0.006717413,3.09694253,3.040321726
204,0.006113824,0.006103331,0.006034642,0.006120682,0.00606859,0.006288418,0.006813306,0.006767462,0.006288782,20200104,2020,1,203,1/4/2020,0.006934713,0.006934713,2.836996892,2.980661417
205,0.005589562,0.004281897,0.003624038,0.003206702,0.002866057,0.002596655,0.002456144,0.002445917,0.003383371,20200105,2020,1,204,1/5/2020,0.006975369,0.006975369,3.621004409,2.964654446
206,0.002428015,0.002435045,0.002823023,0.002900221,0.002907194,0.003189881,0.003407219,0.002854499,0.002868137,20200106,2020,1,205,1/6/2020,0.006971178,0.006971178,3.822595919,2.966380505
207,0.002424377,0.002376515,0.002535126,0.002739159,0.002758343,0.002590188,0.002549151,0.002731557,0.002588052,20200107,2020,1,206,1/7/2020,0.006929845,0.006929845,3.942510449,2.983495428
208,0.003157387,0.003137546,0.00318748,0.002833869,0.002814739,0.003003321,0.002565897,0.001883684,0.002822991,20200108,2020,1,207,1/8/2020,0.00668074,0.00668074,3.841411916,3.055533501
209,0.001765884,0.001556454,0.001294035,0.001259391,0.001271222,0.001187756,0.001159035,0.001214958,0.001338592,20200109,2020,1,208,1/9/2020,0.006219039,0.006219039,4.581145488,3.19753214
210,0.001311517,0.001533839,0.002206546,0.00284178,0.002894155,0.004494411,0.005579438,0.006444415,0.003413263,20200110,2020,1,209,1/10/2020,0.005857222,0.005857222,3.610018565,3.276206626
211,0.006966273,0.007421116,0.007476124,0.007008394,0.007701004,0.007947835,0.008064916,0.008356648,0.007617789,20200111,2020,1,210,1/11/2020,0.005717448,0.005717448,2.618607693,3.29208235
212,0.009041389,0.009475701,0.009540343,0.01020645,0.010506469,0.006169642,0.005923994,0.00469681,0.0081951,20200112,2020,1,211,1/12/2020,0.005380219,0.005380219,2.542470166,3.317593439
213,0.003433452,0.002665425,0.002306353,0.002267562,0.003535206,0.004896664,0.005435708,0.005537581,0.003759744,20200113,2020,1,212,1/13/2020,0.004690871,0.004690871,3.487982501,3.412048993
214,0.005093278,0.004412499,0.004252753,0.004048835,0.003682357,0.003423674,0.003986111,0.004544247,0.004180469,20200114,2020,1,213,1/14/2020,0.004108392,0.004108392,3.352163919,3.493524347
215,0.004925479,0.005265441,0.00532953,0.005045764,0.003748644,0.003427087,0.003305719,0.003315883,0.004295443,20200115,2020,1,214,1/15/2020,0.004190756,0.004190756,3.317254445,3.465301669
216,0.003390415,0.003924484,0.004892197,0.005521569,0.005833709,0.003925188,0.003076425,0.003006634,0.004196328,20200116,2020,1,215,1/16/2020,0.004289143,0.004289143,3.347294403,3.429885664
217,0.002463741,0.002197724,0.001596145,0.001308109,0.001142297,0.00102349,0.000918249,0.000974334,0.001453011,20200117,2020,1,216,1/17/2020,0.004028648,0.004028648,4.51482417,3.531162924
218,0.001019134,0.000925851,0.000806736,0.000823399,0.000910734,0.001128283,0.00178182,0.002513268,0.001238653,20200118,2020,1,217,1/18/2020,0.003667924,0.003667924,4.640502773,3.659984772
219,0.003303428,0.003755025,0.003864372,0.00386987,0.003526529,0.003279143,0.002733057,0.002704238,0.003379458,20200119,2020,1,218,1/19/2020,0.003667645,0.003667645,3.622448354,3.660087911
220,0.002393353,0.002008281,0.001585665,0.001283197,0.001171458,0.001150227,0.001143597,0.001201266,0.001492131,20200120,2020,1,219,1/20/2020,0.003569359,0.003569359,4.492542442,3.707941234
221,0.001119215,0.001116657,0.001204831,0.001337297,0.001237802,0.001203142,0.001316688,0.001447917,0.001247944,20200121,2020,1,220,1/21/2020,0.003473637,0.003473637,4.634927736,3.757399612
222,0.001385033,0.001423346,0.001527231,0.00164434,0.00164603,0.0016777,0.001883126,0.002041568,0.001653547,20200122,2020,1,221,1/22/2020,0.003390105,0.003390105,4.402671174,3.797489559
223,0.00191536,0.001732466,0.001797003,0.001923378,0.001488836,0.000879257,0.001468824,0.001520307,0.001590679,20200123,2020,1,222,1/23/2020,0.003408111,0.003408111,4.437282255,3.787213614
224,0.001328288,0.001156249,0.001117865,0.001076086,0.001094055,0.001034745,0.001918534,0.001671963,0.001299723,20200124,2020,1,223,1/24/2020,0.003257144,0.003257144,4.604070865,3.85821735
225,0.001051444,0.001761452,0.003695741,0.004120976,0.004528415,0.005012412,0.005835097,0.006661946,0.004083435,20200125,2020,1,224,1/25/2020,0.00300469,0.00300469,3.382345119,3.912770023
226,0.007012763,0.004635465,0.004047959,0.003815394,0.003549192,0.003656084,0.003257133,0.003400398,0.004171798,20200126,2020,1,225,1/26/2020,0.002717312,0.002717312,3.354833836,3.970795999
227,0.003261276,0.003166856,0.003035624,0.003191141,0.003284075,0.003507965,0.003355891,0.00361596,0.003302348,20200127,2020,1,226,1/27/2020,0.002684641,0.002684641,3.651161029,3.982451608
228,0.003522338,0.003242617,0.003014123,0.002945547,0.002943915,0.002837949,0.002793437,0.002791158,0.003011386,20200128,2020,1,227,1/28/2020,0.002601135,0.002601135,3.764156654,4.011879661
229,0.002646808,0.002517759,0.002379792,0.002209631,0.0019218,0.00158027,0.001780382,0.001987395,0.00212798,20200129,2020,1,228,1/29/2020,0.002446316,0.002446316,4.156847371,4.071850584
230,0.001700361,0.001406223,0.001072005,0.000882706,0.000959576,0.001216324,0.001345203,0.001475005,0.001257175,20200130,2020,1,229,1/30/2020,0.002236376,0.002236376,4.629399743,4.163429537
231,0.001654288,0.002120309,0.002577311,0.002860169,0.0029274,0.0031258,0.003327847,0.003640454,0.002779197,20200131,2020,1,230,1/31/2020,0.002331104,0.002331104,3.859849579,4.116645638
232,0.003843153,0.004143646,0.004255346,0.00420933,0.004161248,0.004103987,0.004166073,0.00428644,0.004146153,20200201,2020,2,231,2/1/2020,0.002538782,0.002538782,3.362761564,4.025378409
233,0.004289745,0.004172429,0.003882577,0.003547838,0.003512841,0.003346337,0.003206953,0.003466214,0.003678117,20200202,2020,2,232,2/2/2020,0.002560115,0.002560115,3.515872816,4.01776587
234,0.003791226,0.003810439,0.003829763,0.003689421,0.003755849,0.003833596,0.003744778,0.003950214,0.003800661,20200203,2020,2,233,2/3/2020,0.00272501,0.00272501,3.47419584,3.945026827
235,0.003906236,0.004080069,0.004690476,0.00545373,0.005479583,0.0059348,0.006332459,0.006806457,0.005335476,20200204,2020,2,234,2/4/2020,0.003016977,0.003016977,3.039710271,3.831082723
236,0.006517542,0.004987919,0.004196209,0.00348828,0.003142538,0.002776879,0.002341845,0.002310422,0.003720204,20200205,2020,2,235,2/5/2020,0.003164595,0.003164595,3.501427747,3.766708192
237,0.001940629,0.002114888,0.003720065,0.004025746,0.004490568,0.004669681,0.004662993,0.004711617,0.003792023,20200206,2020,2,236,2/6/2020,0.003321834,0.003321834,3.477095517,3.698123425
238,0.004469656,0.004285237,0.004640311,0.005503371,0.005054257,NA,NA,0.002768447,0.004453546,20200207,2020,2,237,2/7/2020,0.003547107,0.003547107,3.270716802,3.602883849
239,0.002323708,0.002085715,0.00192586,0.001692025,0.001563808,0.0021895,0.002233225,0.002273055,0.002035862,20200208,2020,2,238,2/8/2020,0.003400852,0.003400852,4.202524755,3.661468109
240,0.002280924,0.002309763,0.002282476,0.002230462,0.002407276,0.002868739,0.003079447,0.003391909,0.002606375,20200209,2020,2,239,2/9/2020,0.003289036,0.003289036,3.93443009,3.702867841
241,0.003325768,0.002850523,0.003412924,0.003570064,0.003851286,0.004430647,0.00481735,0.004883394,0.003892744,20200210,2020,2,240,2/10/2020,0.003331207,0.003331207,3.443634086,3.688044488
242,0.004768657,0.004663375,0.004732093,0.005007772,0.005540228,0.005586355,0.005352259,0.004877622,0.005066045,20200211,2020,2,241,2/11/2020,0.003477969,0.003477969,3.105433674,3.640992847
243,0.004495677,0.003279624,0.00298624,0.002655231,0.002275752,0.002272869,0.002273156,0.002406023,0.002830571,20200212,2020,2,242,2/12/2020,0.003528154,0.003528154,3.83823885,3.618235095
244,0.002600565,0.00324999,0.003698048,0.004364501,0.004461517,0.004966311,0.005663858,0.004931786,0.004242072,20200213,2020,2,243,2/13/2020,0.003741361,0.003741361,3.333346057,3.525659832
245,0.003825095,0.003323374,0.003147598,0.002610503,0.001641682,0.001451042,0.001253442,0.001079949,0.002291585,20200214,2020,2,244,2/14/2020,0.003706531,0.003706531,4.078044482,3.541245182
246,0.000954001,0.000854681,0.000801298,0.000793987,0.000719426,0.00084059,0.00108541,0.001379001,0.000928549,20200215,2020,2,245,2/15/2020,0.003476702,0.003476702,4.833515162,3.646299011
247,0.001520995,0.001593613,0.001838902,0.001738177,0.002119201,0.002673829,0.003167931,0.00342382,0.002259559,20200216,2020,2,246,2/16/2020,0.003375377,0.003375377,4.093240595,3.687539566
248,0.003404136,0.003299056,0.003670772,0.003735225,0.002563169,0.002585954,0.002518667,0.002590102,0.003045885,20200217,2020,2,247,2/17/2020,0.003321464,0.003321464,3.750364577,3.707265905
249,0.002478705,0.002032414,0.001914252,0.002712829,0.003582595,0.004229431,0.005205062,0.006199915,0.0035444,20200218,2020,2,248,2/18/2020,0.00319353,0.00319353,3.562694977,3.744621955
250,0.006628976,0.005796186,0.003565894,0.003201406,0.002665141,0.002653913,0.002320665,0.002087883,0.003615008,20200219,2020,2,249,2/19/2020,0.003186016,0.003186016,3.537793652,3.74721952
251,0.001771163,0.001744703,0.001706539,0.001655503,0.001529929,0.001238797,0.001349202,0.001456942,0.001556597,20200220,2020,2,250,2/20/2020,0.003026343,0.003026343,4.456253126,3.817159349
252,0.001324534,0.001361601,0.001114473,0.001111035,0.001090883,0.00104994,0.001034864,0.001214879,0.001162776,20200221,2020,2,251,2/21/2020,0.002791288,0.002791288,4.686478987,3.918285219
253,0.001249529,0.001275555,0.001267101,0.00125706,0.001263549,0.001654102,0.001874649,0.002027418,0.00148362,20200222,2020,2,252,2/22/2020,0.002751842,0.002751842,4.4973729,3.939345801
254,0.002027121,0.002149234,0.002195148,0.002055716,0.00183271,0.00206717,0.002441837,0.002542905,0.00216398,20200223,2020,2,253,2/23/2020,0.002720242,0.002720242,4.139254698,3.95397613
255,0.002317381,0.002119324,0.002391506,0.002696806,0.00277926,0.003215275,0.003205432,0.003673885,0.002799858,20200224,2020,2,254,2/24/2020,0.002642179,0.002642179,3.851127988,3.983082837
256,0.003629882,0.004657075,0.005443635,0.005805464,0.005685033,0.005522511,0.00560207,0.00595206,0.005287216,20200225,2020,2,255,2/25/2020,0.002657977,0.002657977,3.051188328,3.97920817
257,0.005899499,0.005797245,0.005796939,0.005754745,0.005658299,0.005565055,0.005624018,0.005633958,0.00571622,20200226,2020,2,256,2/26/2020,0.002864095,0.002864095,2.95344172,3.916008375
258,0.005375277,0.005219733,0.005159747,0.007082805,0.004358006,0.002730073,0.002166469,0.001959828,0.004256492,20200227,2020,2,257,2/27/2020,0.002865125,0.002865125,3.328978979,3.915696441
259,0.001808969,0.001792115,0.001945606,0.001906022,0.001673711,0.001594871,0.001704778,0.001761732,0.001773476,20200228,2020,2,258,2/28/2020,0.002828117,0.002828117,4.338003321,3.934264929
260,0.001877239,0.001782413,0.001712368,0.001634524,0.001792497,0.001755832,0.001586895,0.001516869,0.00170733,20200229,2020,2,259,2/29/2020,0.002883744,0.002883744,4.373452161,3.901403286
261,0.00140795,0.001400188,0.001449412,0.001550014,0.00164357,0.001706371,0.001796076,0.002140136,0.001636715,20200301,2020,3,260,3/1/2020,0.002839255,0.002839255,4.411889374,3.924163913
262,0.002168637,0.00216688,0.002205698,0.002004638,0.00307673,0.004499204,0.00481823,0.005049389,0.003248676,20200302,2020,3,261,3/2/2020,0.00285374,0.00285374,3.671446213,3.918526887
263,0.005146723,0.005898372,0.006366675,0.006390886,0.005884848,0.006093301,0.006090153,0.006251891,0.006015356,20200303,2020,3,262,3/3/2020,0.003030237,0.003030237,2.89071521,3.870528333
264,0.006728664,0.007861788,0.005351536,0.004185868,0.004208303,0.003314539,0.002909559,0.003455861,0.004752015,20200304,2020,3,263,3/4/2020,0.003111452,0.003111452,3.187297342,3.845492882
265,0.004087023,0.0047383,0.003543082,0.002846465,0.002590294,0.002415207,0.002453325,0.002613624,0.003160915,20200305,2020,3,264,3/5/2020,0.003226046,0.003226046,3.705152953,3.79184287
266,0.002666687,0.002923073,0.003055794,0.003493638,0.003651181,0.00358046,0.003865131,0.004423514,0.003457435,20200306,2020,3,265,3/6/2020,0.00338995,0.00338995,3.593920289,3.713802963
267,0.004255163,0.00335855,0.003460091,0.00330092,0.002553774,0.001547917,0.001563381,0.001744547,0.002723043,20200307,2020,3,266,3/7/2020,0.00347848,0.00347848,3.883761833,3.669973601
268,0.001774507,0.001633612,0.00077848,0.000853501,0.000767015,0.001966774,0.002326492,0.002765815,0.001608274,20200308,2020,3,267,3/8/2020,0.003438787,0.003438787,4.427545161,3.690565777
269,0.002744601,0.002230236,0.002188479,0.002812463,0.002925749,0.003615864,0.004652509,0.004275092,0.003180624,20200309,2020,3,268,3/9/2020,0.003465985,0.003465985,3.697524396,3.679594092
270,0.004040127,0.00400825,0.004115373,0.005558874,0.006623473,0.006264829,0.006250235,0.00730194,0.005520387,20200310,2020,3,269,3/10/2020,0.00348264,0.00348264,2.996879692,3.675714903
271,0.008620682,0.007551617,0.004728301,0.003302368,0.00223912,0.002354946,0.002592382,0.002843747,0.004279145,20200311,2020,3,270,3/11/2020,0.003379992,0.003379992,3.322147593,3.702051037
272,0.002980219,0.003083669,0.003401831,0.003776556,0.003895353,0.004219913,0.004326447,0.004492662,0.003772081,20200312,2020,3,271,3/12/2020,0.003345391,0.003345391,3.483812076,3.713110544
273,0.004654398,0.005374035,0.006237465,0.007961441,0.008122949,0.008174996,0.00830835,0.004238241,0.006633984,20200313,2020,3,272,3/13/2020,0.00369257,0.00369257,2.773779383,3.601380263
274,0.003438757,0.002955683,0.002674533,0.002531345,0.002428031,0.002668213,0.002786498,0.002935987,0.002802381,20200314,2020,3,273,3/14/2020,0.003770788,0.003770788,3.850065981,3.563995536
275,0.002958438,0.002822054,0.002545422,0.002746217,0.002206896,0.002340594,0.002188684,0.002186322,0.002499328,20200315,2020,3,274,3/15/2020,0.003832403,0.003832403,3.982117617,3.533297553
276,0.001923963,0.001748461,0.00118614,0.001019362,0.001050313,0.001684275,0.002275883,0.002794462,0.001710357,20200316,2020,3,275,3/16/2020,0.003722523,0.003722523,4.371817839,3.583324098
277,0.002944121,0.003238127,0.003944616,0.004372774,0.004622806,0.004945152,0.005265489,0.005387183,0.004340034,20200317,2020,3,276,3/17/2020,0.003602857,0.003602857,3.303959395,3.612841539
278,0.004739898,0.003834418,0.00328651,0.002739239,0.001667997,0.001969111,0.002171891,0.002703309,0.002889047,20200318,2020,3,277,3/18/2020,0.003469788,0.003469788,3.813946537,3.657602196
279,0.002049597,0.001211875,0.003380565,0.004736823,0.00526397,0.005227862,0.005464149,0.005689102,0.004127993,20200319,2020,3,278,3/19/2020,0.003538865,0.003538865,3.368403261,3.633548647
280,0.005515726,0.005424096,0.005610979,0.006930694,0.007813976,0.008684864,0.010257255,0.010418629,0.007582028,20200320,2020,3,279,3/20/2020,0.003833479,0.003833479,2.623661005,3.564244412
281,0.010714827,0.008814325,0.004307965,0.003129255,0.002750841,0.00212393,0.002061182,0.002104665,0.004500874,20200321,2020,3,280,3/21/2020,0.003960467,0.003960467,3.257108405,3.519483453
282,0.001921417,0.001625059,0.001360108,0.001054256,0.001144229,0.001488833,0.001860495,0.002089063,0.001567932,20200322,2020,3,281,3/22/2020,0.003957585,0.003957585,4.44992735,3.521082181
283,0.002322846,0.002447564,0.002428696,0.002694606,0.003017093,0.003556939,0.003707358,0.003831899,0.003000875,20200323,2020,3,282,3/23/2020,0.003944746,0.003944746,3.76838001,3.526143296
